id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,年份
4658286739063386,KosiRC1NE,1879345070,主持人王喆,#2021生态文明贵阳国际论坛#中国目前唯一以生态文明为主题的国家级国际性论坛。中外政要、国内外一流专家、知名企业和国际组织负责人等嘉宾出席……这个夏天，生态贵州邀请大家共赴一场绿色“思想盛宴”，生态贵阳向世界打开一扇“绿色窗户”!,,,,2021生态文明贵阳国际论坛,0,0,0,2021-07-12 23:59:00,iPhone客户端,"['https://wx2.sinaimg.cn/large/700487aegy1gsely4fn6dj215o1f31kx.jpg', 'https://wx3.sinaimg.cn/large/700487aegy1gsely550hqj215o1p97wh.jpg', 'https://wx2.sinaimg.cn/large/700487aegy1gsely5s3gij215o1c2av1.jpg', 'https://wx1.sinaimg.cn/large/700487aegy1gsely3lhsbj22x81wl4qr.jpg', 'https://wx3.sinaimg.cn/large/700487aegy1gsely75hm2j21o02yohdu.jpg', 'https://wx3.sinaimg.cn/large/700487aegy1gsely98xeyj23402c0npf.jpg', 'https://wx3.sinaimg.cn/large/700487aegy1gselya1h8rj215o18g1kx.jpg', 'https://wx1.sinaimg.cn/large/700487aegy1gselyaw7rfj215o18m1kx.jpg', 'https://wx1.sinaimg.cn/large/700487aegy1gselyceevlj215o1chhce.jpg']",,,2021
4660458349139621,KpmNsClDf,6172778629,南无阿弥陀佛200803,#司马南频道#@司马南山东博山受害残疾人企业家向司马南老师求救！望立法深挖打击查处利用金融整顿等幌子打击优秀民企，制造冤假错案的龌龊行径………#首个法治中国建设专门规划#发布了头条文章：【举报偷漏税被判刑】《O山东博山:残疾企业家被党员干部“好兄弟”夺妻夺产、求告无门》山东博山残疾人、曾经的明星企业家孙奉俊老板，因前妻出轨、“好友”觊觎，在他二人共同“运作”下，更有当地公检法税等各级机关积极“配合”，结果孙奉俊名下财产几乎全部被侵夺，人身健康被侵犯，声誉被损害，人生境遇陷于极大苦痛之中。造成这种悲惨状况的原因实在令人愤怒和惊诧，其惊悚不亚于一部人生悲剧的活剧本。在《O山东博山残疾老板有点惨：产业被夺身陷囹圄司法程序无法获救谁之过（35）》一文中有详细记述。山东淄博残疾人企业家孙奉俊实名举报被当地大人物迫害！#淄博身边事##淄博爆料##爱我山东##山东省政法教育整顿巡查组##政法队伍教育整顿##淄博政法队伍教育整顿##淄博孙奉俊#L正义淄博199106的微博视频,,,司马南,"司马南频道,首个法治中国建设专门规划,淄博身边事,淄博爆料,爱我山东,山东省政法教育整顿巡查组,政法队伍教育整顿,淄博政法队伍教育整顿,淄博孙奉俊",0,0,0,2021-07-18 23:48:00,微博视频号,,"http://f.video.weibocdn.com/wlRof3ZGlx07MZz3aDgc01041200cU2I0E010.mp4?label=mp4_720p&template=720x988.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1693040983&ssig=HmWx1USwt3&KID=unistore,video",,2021
4657560617751397,Ko9pHwwux,5557408516,讨你厌zyy_751,尊敬的检察院张军检察长，你好❗️支持民营企业葡萄浏览器，请细看下面这段文字，望主持正义为葡萄浏览器伸冤，下段文字是徐铭光董事长的《一封家书》。当今社会，很多人劳累奔波寻找更好的栖息地，我希望成为“别人的贵人”。葡萄浏览器是一个大爱的平台，如果这个平台成就了你，你也要努力的去成就别人，把这份爱延续下去❗️葡萄浏览器董事长--徐铭光--,,自贡·荣县,,,0,2,22,2021-07-10 23:54:00,nova4自拍极点全面屏,['https://wx2.sinaimg.cn/large/00646jPegy1gscak5moerj30u01t0q9o.jpg'],,,2021
4709744428976429,L45uOBFb7,3757141342,来日终可期的宿命,#广东再婚夫妻可生三孩#企业更不想招女性了吧，生满三个之后，谁知道后面会不会离婚再婚再来仨，无穷无尽可操作呢,,,,广东再婚夫妻可生三孩,0,1,4,2021-12-01 23:53:00,iPhone客户端,,,,2021
4660459796169041,KpmPNpSQF,7645739223,食品消毒111,蔓越莓面包口感非常好，那花朵般的造型和金黄的色泽，让人很难忘。很多食品企业为了迎合消费者的口味，也开始批量化制作蔓越莓面包。据AORODO食品安全实验室研究人员表示在制作面包的时候稍微不注意，就很容易被微生物污染，使蔓越莓面包发霉变质。      食品安全工程师认为，采用双核臭氧消毒技术，应用手提臭氧发生器等食品保质设备，可切断细菌等微生物污染食品的路径、从而延长面包保质期。      蔓越莓含有花青素，具有抗菌的功效，适用于胃病患者和内分泌紊乱的人，并且很多研究表明蔓越莓能够抑制幽门螺旋杆菌感染，能够预防一些胃病的发生。据AORODO食品安全实验室研究人员表示蔓最近很多新闻曝出：“某某品牌蔓越莓面包”霉菌超标，需要谨慎食用。专业开发食品安全保障方案的上海康久消毒技术有限公司的周总工程师认为想要解决蔓越莓面包霉菌超标问题，可使用手提臭氧发生器和动态空气消毒机，具体可以在蔓越莓制作过程中的以下环节中使用。      1、 在制作蔓越莓面包之前，使用臭氧发生器对整个车间进行消菌杀毒。      2、 使用臭氧消毒水对鸡蛋、整个车间的机器设备清洗一遍。      3、 在面包二次包装时，使用双核手提臭氧发生器和动态空气消毒机交替使用，动态空气消毒机白天开启，在有人的情况下对空气进行消毒杀菌。臭氧发生器是在晚上无人的情况下使用，这样可以提高蔓越莓面包的安全质量、延长蔓越莓面包的保质期。      4、 所谓的手提臭氧发生器，具有杀菌块，使用简单，有定时开关功能，性价比高的的特点，可以阻隔细菌，微生物对蔓越莓面包的污染，有效延长蔓越莓面包的保质期。      蔓越莓面包只要按照以上流程去做，就不会发生变质、发霉的问题，也会有效延长蔓越莓面包的保质期！,,,,,0,0,0,2021-07-18 23:54:00,微博网页版,,,,2021
4658286123813628,KoshSg068,1751442363,叶旭建,中国光伏企业市值排行榜,,,,,0,0,0,2021-07-12 23:57:00,,['https://wx2.sinaimg.cn/large/6864e3bbgy1gselvsvzh6j20nx3mie82.jpg'],,,2021
4656112080523676,KnxJm2ceo,6619026544,上海头条正能量,【上海警方抓获名牌运动鞋炒鞋案内鬼】#上海头条正能量##上海本地资讯#上海杨浦经侦分队展开了对于名牌运动鞋商业机密泄露的调查。企业“内鬼”将鞋子的售价、发售时间和库存提前发布，引起鞋贩抢购，扰乱了商业环境。在一系列调查后，警方前往济南、厦门等地成功抓捕涉案人员。#上海生活头条#via：L城市真英雄2021的微博视频,,,,"上海头条正能量,上海本地资讯,上海生活头条",1,0,4,2021-07-06 23:58:00,上海超话,,"http://f.video.weibocdn.com/q6XXe9qVlx07O1vpAPfa01041202ngnX0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1693039656&ssig=2tGqXLPrwt&KID=unistore,video",,2021
4657922161774440,KoiOQ7rC0,1787210491,超级毛衣熊,乌托邦的陨落，着实让人惋惜。试图从三个方面来记录一下这个事件：权益、PR、个人看法。权益。无论是媒体部门和产品部门的拆散，还是媒体小号（作为股东资产）在企业股权变更时进行的股东间协议转让，都符合基本商业逻辑。PR。1.老板拿到小号删除原来的内容，是正常的商业操作（原内容的所有权属于两个股东共同所有），然而PR操作不当，回避冷处理缺少公共沟通，（并在testv的先手舆论引导下）导致得罪了原先的账号关注者；2.testv的PR操作实属有落井下石之嫌，无论是主创突如其来的负面舆论引导、还是py君看似中立实则占据道德制高点的声明，这样的小聪明的确是第一时间就引导了舆论导向。个人看法。testv曾经是一个乌托邦一般的存在，但乌托邦的陨落，也能看出创业者的一些东西——py君、老板，在我看来都不算那么成熟的企业家。这次事件之后，能看到testv乌托邦表面下有着的，是任何startup都可能存在的矛盾：股东间的、股东和雇员的、派系间的,,,,,0,1,1,2021-07-11 23:50:00,iPhone,"['https://wx2.sinaimg.cn/large/6a86aafbly1gsdfijwxe3j20n01ds7ne.jpg', 'https://wx2.sinaimg.cn/large/6a86aafbly1gsdfiki60nj20n01dstom.jpg', 'https://wx2.sinaimg.cn/large/6a86aafbly1gsdfijdhmtj20n01dsat8.jpg']",,,2021
4659735569374473,Kp3ZGDkJb,6803150734,谷城发布,谷城#招商#7月15日，由襄阳市政府主办的襄阳2021跨国公司（上海）企业家座谈会在上海举行。谷城县签约两个项目，总投资4.38亿。一是总投资1.6亿元商用车转向节连接件及附属五金压铸件项目，分两期建设，一期投资7000万元，建设高精密机械加工生产线两条；二期投资9000万元，建设汽车零部件加工生产线三条。二是总投资2.78亿元香炉石生态休闲观光园项目，建成后将带动当地生态绿色休闲旅游产业发展，预计实现年产值1300-1800万元，财政收入300-500万元，提供就业岗位200余个，带动村民年增加收入1.8万元。,,,,招商,0,0,1,2021-07-16 23:56:00,谷城超话,['https://wx4.sinaimg.cn/large/007qpkhEgy1gsj8cj4ytqj60m80cewhy02.jpg'],,,2021
4656110592853397,KnxGXbYix,1134858703,王艺多,在工程机械最困难的两年里，三一重工在数字化方面做了哪一步挽救了自己？@首席数智官（ID:shouxishuzhiguan），数字化领军者都在看2015-2016年是三一重工最为困难的两年。三一有过迷茫和彷徨，这主要在于不知行业何时能够走出低谷。但三一从来没有过放弃希望，因为此时的“挖掘机指数”已经开始逐步体现出数字化与物联网的能力——各个细分领域的开工情况一目了然，数十万工程机械设备的运转状况一目了然，三一在2016年中，就已经通过数据观察到了行业景气周期即将到来。正因如此，2016年，三一投入重金孵化了“树根互联”项目。简单来说，“树根互联”就是希望将三一的设备互联模式，复制到制造业的其他各个行业中去。让其他领域，也拥有设备互联、数据互通的能力，从而能够实现设备生命周期管理、设计研发数字化、生产制造数字化，售后及维修服务可预测等一系列数字化时代的工业能力，打造出一个普适于中国制造业的，自主可控的工业互联网平台。在产业与行业层面，工业互联网概念方兴未艾，与消费互联网相对应，5G、IOT等先进技术“肉眼可见”的将带来一个跨时代的新兴战略机遇。在企业层面，相对于家电制造与军工制造，工程机械行业及由此很容易延伸开的铸造业、纺织业、注塑业等等轻重工业的核心领域，大都面临应对经济周期风险与提升产线运营效能这两大宏观与微观相交织的企业发展核心命题。基于此，“树根互联”开展了一系列探索与经营。以“连接机器”为核心，截至2020年4月，“树根互联”已经接入各类工业生产设备超66.8万台，形成了包括工程机械产业链、铸造产业链、注塑产业链、纺织产业链、定制家居产业链等在内的20多个产业链工业互联网平台，赋能达81个细分行业，连接超5000亿资产。在此基础上，“树根互联”也推出了一系列商业化产品，简言之，“覆盖95%主流工业控制器，支持600+种工业协议解析，适配100%国际通用硬件接口，可为用户提供设备一站式快速接入……在单台设备数百元的投入即可通过数字化、智能化，获得上万元增值，潜在提升收入可达10%-50%。”-END-@首席数智官（ID:shouxishuzhiguan），数字化领军者都在看#三一重工##三一##数字化##智能制造#,,,首席数智官,"三一重工,三一,数字化,智能制造",1,1,1,2021-07-06 23:52:00,微博 weibo.com,,,,2021
4656832927499187,KnQu0vsSD,2868676035,财联社APP,【#周鸿祎谈特斯拉降价#：逼得大家提升竞争水平】7月8日，在#2021世界人工智能大会#的会后采访中，周鸿祎认为特斯拉不断降价对其他企业有好处也有坏处，可以逼得大家去提升水平。他说百度曾表示低于46万做不出自动驾驶车，宣传它家有多少个800万摄像头，这个思路是不对的。L老板联播的微博视频,,,,"周鸿祎谈特斯拉降价,2021世界人工智能大会",11,10,38,2021-07-08 23:42:00,微博视频号,,"http://f.video.weibocdn.com/002nbqMegx07O4kvHonm01041200ph6R0E010.mp4?label=mp4_720p&template=720x1280.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1693041103&ssig=LziY8mO3xp&KID=unistore,video",,2021
4656111115831008,KnxHNosUw,1705333161,書-玍-孔乙魢,《风暴眼｜中移动成立芯片公司：国产芯片突围除了“砸钱”还需要做什么？》2020年是有史以来半导体企业上市数量最多的一年。O网页链接,,,,,0,0,0,2021-07-06 23:54:00,百度App,['https://wx3.sinaimg.cn/large/65a551a9gy1gs7o3286edj20c006l74p.jpg'],,,2021
4660098158561531,KpdqvzVfd,1634957967,XY机智地说,今晚下的盒马的订单，送货员是个残疾人，只有一只胳膊。很震撼很感动，特意去给这一单打了好评，还去appstore给盒马app打了好评。要用行动为有社会责任感的企业点赞！,,,,,0,5,1,2021-07-17 23:57:00,iPhone客户端,['https://wx4.sinaimg.cn/large/61737a8fly1gskdxlhjhxj20u01sz798.jpg'],,,2021
4657920773986305,KoiMBgJ1f,6198637799,纳尼墨墨,用企业微信，不能看家长的朋友圈，真是少了很多乐趣啊,,,,,0,0,0,2021-07-11 23:45:00,OPPO Reno Z,,,,2021
